,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Total Units Enrolled,Total Units Approved,Approval Rate,Improvement in Grades,Economic Hardship,Total Units without Evaluations
1369,1,53,1,9670,1,42,4.709530201312334,1,1,19,9,9,4.746669748261791,0,0,0,1,1,1,3.1780538303479458,0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.6390573296152584,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6288008294480694,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,11,0.9166666666666666,-0.14285714285714235,6.790000000000001,0
1370,1,39,1,8014,0,38,4.898585790287632,1,38,37,4,8,4.56954300834494,0,0,0,1,1,0,3.4011973816621555,0,0.0,1.9459101490553132,2.4849066497880004,1.9459101490553132,2.5649493574615367,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.70805020110221,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,12,12,1.0,2.0,9.68,0
1371,1,1,1,9500,1,1,4.867534450455582,1,1,1,9,9,4.795790545596741,0,0,0,1,1,0,3.044522437723423,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.7743728440332824,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.7743728440332824,0.0,2.617395832834079,1.547562508716013,,2,16,14,0.875,0.0,18.099999999999998,0
1372,1,1,1,9238,1,1,4.762173934797756,1,1,19,5,9,4.719391330078114,0,0,0,1,1,0,2.9444389791664403,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.5649493574615367,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.5427262206768266,0.0,2.803360380906535,1.33500106673234,,2,12,12,1.0,-0.2857142857142865,22.36,0
1373,1,1,1,9773,1,1,4.875197323201151,1,1,38,3,5,4.864452783918174,1,0,0,1,1,0,2.995732273553991,0,0.0,1.9459101490553132,2.1972245773362196,1.791759469228055,2.5649493574615367,0.0,0.0,1.9459101490553132,2.1972245773362196,1.791759469228055,2.5952547069568657,0.0,2.341805806147327,-1.6094379124341005,,2,12,10,0.8333333333333334,0.40000000000000036,11.719999999999999,0
1374,1,7,1,9556,1,3,4.875197323201151,1,1,37,4,8,4.875197323201151,0,0,0,0,1,0,3.1780538303479458,0,1.3862943611198906,2.0794415416798357,2.0794415416798357,1.3862943611198906,2.6855773452501515,0.0,1.3862943611198906,2.1972245773362196,2.1972245773362196,1.3862943611198906,2.512305623976115,1.6094379124341003,2.468099531471619,0.8754687373538999,1.007957920399979,0,15,6,0.4,-2.333333333333332,10.46,4
1375,1,1,1,171,1,1,4.762173934797756,1,38,1,5,1,4.719391330078114,0,0,0,1,1,0,3.091042453358316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,0,0,0,,0.0,12.809999999999999,0
1376,1,17,1,9147,1,1,4.919980925828125,1,1,1,9,3,4.8178592793984425,1,0,0,1,1,0,2.9444389791664403,0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.5649493574615367,0.0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,2.6026896854443837,0.0,2.803360380906535,1.33500106673234,,1,10,9,0.9,0.5,22.36,0
1377,1,1,1,171,1,1,4.997212273764115,1,37,19,7,7,4.9082333604781745,1,0,0,1,1,1,2.9444389791664403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,0,0,,0.0,10.46,0
1378,1,1,5,9070,1,1,4.770684624465665,1,19,37,5,5,4.882801922586371,1,0,1,0,1,0,3.091042453358316,0,0.0,1.9459101490553132,1.9459101490553132,0.6931471805599453,2.70805020110221,0.0,0.0,1.9459101490553132,2.0794415416798357,0.0,0.0,2.0794415416798357,2.341805806147327,-1.6094379124341005,,0,12,1,0.08333333333333333,-14.0,11.719999999999999,7
1379,1,51,1,9238,1,1,4.955827057601261,1,1,1,5,9,4.836281906951478,0,0,0,1,1,0,3.1354942159291497,0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,1.9459101490553132,2.0794415416798357,0.0,0.0,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,12,0,0.0,0.0,9.68,0
1380,1,18,1,9556,1,1,4.898585790287632,1,3,19,2,8,4.672828834461906,1,0,0,1,1,0,3.091042453358316,0,0.0,2.0794415416798357,2.1972245773362196,2.0794415416798357,2.59338729278207,0.0,0.0,2.0794415416798357,2.4849066497880004,1.791759469228055,2.608843551018762,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,14,12,0.8571428571428571,0.20833333333333393,6.790000000000001,0
1381,1,39,1,9500,1,1,4.898585790287632,1,38,19,9,9,4.859812404361672,1,0,0,0,1,0,3.4965075614664802,0,0.0,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,0,15,0,0.0,0.0,17.42,0
1382,1,7,1,9003,1,3,4.795790545596741,1,1,19,4,1,4.795790545596741,1,0,0,1,1,0,3.332204510175204,0,2.70805020110221,2.9444389791664403,3.091042453358316,2.9444389791664403,2.51939282585917,0.0,2.3978952727983707,2.6390573296152584,2.833213344056216,2.6390573296152584,2.4912964478867714,0.6931471805599453,2.803360380906535,1.33500106673234,,2,31,31,1.0,-0.344129554655872,22.36,1
1383,1,1,1,9500,1,1,5.003946305945459,1,19,38,9,8,4.911183215124596,1,0,0,1,1,0,2.9444389791664403,0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.66374994220563,0.0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.66374994220563,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,14,12,0.8571428571428571,0.0,9.879999999999999,0
1384,1,39,1,9070,1,1,4.875197323201151,1,1,1,5,3,4.727387818712341,1,0,0,1,1,1,3.2188758248682006,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.772588722239781,0.0,0.0,1.9459101490553132,1.9459101490553132,1.0986122886681098,2.833213344056216,0.0,2.803360380906535,1.33500106673234,,2,12,8,0.6666666666666666,1.0,22.36,0
1385,1,1,1,9130,1,1,4.795790545596741,1,19,37,1,9,4.763028270603671,1,0,0,1,1,0,3.1354942159291497,0,0.0,1.791759469228055,2.302585092994046,1.0986122886681098,2.4423470353692043,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,0,10,2,0.2,-10.5,18.099999999999998,0
1386,1,43,1,9130,1,1,4.795790545596741,1,2,3,3,2,4.795790545596741,1,0,0,0,1,0,3.1354942159291497,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.9459101490553132,0.0,0.0,1.0986122886681098,2.468099531471619,0.8754687373538999,1.007957920399979,0,10,0,0.0,0.0,10.46,2
1387,1,1,3,9147,1,1,4.897839799950911,1,37,37,9,5,4.793308128103486,1,0,0,1,1,0,2.995732273553991,0,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2.6567569067146595,0.0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.5520459526256287,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,10,10,1.0,-1.416666666666666,12.809999999999999,0
1388,1,17,6,9119,1,1,4.867534450455582,1,37,13,4,90,4.771531723203316,1,0,0,1,1,0,2.995732273553991,0,0.0,1.791759469228055,2.3978952727983707,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,10,0,0.0,0.0,9.879999999999999,0
1389,1,1,2,9085,1,1,4.77912349311153,1,1,19,3,3,4.730921391293652,1,0,0,1,1,0,3.091042453358316,0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341003,2.5257286443082556,0.0,0.0,1.791759469228055,2.772588722239781,1.3862943611198906,2.451005098112319,1.6094379124341003,2.468099531471619,0.8754687373538999,1.007957920399979,1,10,7,0.7,-0.9000000000000004,10.46,4
1390,1,1,2,9500,1,1,4.948759890378168,1,1,1,2,7,4.882801922586371,1,0,0,1,0,1,2.9444389791664403,0,0.0,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.700102031253036,0.0,0.0,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.700102031253036,0.0,2.341805806147327,-1.6094379124341005,,2,16,16,1.0,0.0,11.719999999999999,0
1391,1,1,2,9254,1,1,4.852030263919617,1,3,19,3,10,4.882044059723269,1,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.512305623976115,0.0,0.0,1.9459101490553132,2.1972245773362196,1.791759469228055,2.6100697927420065,0.0,2.341805806147327,-1.6094379124341005,,2,12,11,0.9166666666666666,1.2666666666666657,11.719999999999999,0
1392,1,1,1,171,1,1,4.882801922586371,1,19,19,9,9,4.911919321157098,1,0,1,1,0,0,3.044522437723423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,0,0,0,,0.0,17.42,0
1393,1,17,1,9238,1,1,4.890349128221754,1,1,19,4,9,4.852811208902689,1,0,0,1,0,0,2.995732273553991,0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6288008294480694,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.6855773452501515,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,12,12,1.0,0.8095238095238084,12.809999999999999,0
1394,1,17,5,9773,1,1,4.736198448394496,1,38,38,191,175,4.711330381816482,1,0,1,1,0,0,2.995732273553991,0,0.0,1.9459101490553132,1.9459101490553132,1.791759469228055,2.533696813957432,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6026896854443837,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,11,0.9166666666666666,0.9000000000000004,6.790000000000001,0
1395,1,17,1,9254,1,1,4.7535901911063645,1,12,1,9,3,4.697749367281185,1,0,0,1,0,1,2.9444389791664403,0,0.0,1.9459101490553132,2.302585092994046,1.791759469228055,2.517696472610991,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.512305623976115,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,12,11,0.9166666666666666,-0.06666666666666643,11.11,0
1396,1,1,1,9130,1,1,4.898585790287632,1,1,1,3,9,4.9344739331306915,1,0,0,1,0,0,3.044522437723423,0,0.0,1.9459101490553132,2.4849066497880004,1.9459101490553132,2.662587827025453,0.0,0.0,1.9459101490553132,2.3978952727983707,1.9459101490553132,2.6390573296152584,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,1,12,12,1.0,-0.3333333333333339,17.42,0
1397,1,44,1,9070,1,39,5.017279836814924,1,12,37,3,9,5.001930853466109,0,0,1,1,0,1,3.1354942159291497,0,1.0986122886681098,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.6790626642289577,0.0,1.791759469228055,2.302585092994046,2.302585092994046,2.302585092994046,2.6931245508855346,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,16,16,1.0,0.20634920634920917,11.11,0
1398,2,39,1,9556,1,19,4.898585790287632,1,37,38,9,9,4.820281565605037,0,0,0,1,0,0,3.4657359027997265,0,0.0,2.0794415416798357,2.6390573296152584,1.9459101490553132,2.5520459526256287,0.0,0.0,2.0794415416798357,2.1972245773362196,2.0794415416798357,2.58237899259682,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,14,13,0.9285714285714286,0.39523809523809383,11.11,0
1399,1,17,1,9853,1,1,4.955827057601261,1,19,19,9,8,4.9684234452869465,0,0,0,1,0,1,2.995732273553991,0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.7362210780689065,0.0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.717528945056754,0.0,2.8449093838194073,0.262364264467491,-2.525728644308256,2,14,14,1.0,-0.2857142857142865,17.42,0
1400,1,1,2,171,1,1,4.948759890378168,1,1,3,3,3,4.93662988078576,1,0,0,1,0,0,2.9444389791664403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,1,0,0,,0.0,11.11,0
1401,1,1,2,9254,1,1,4.919980925828125,1,38,38,9,7,4.837867950107113,1,0,0,1,0,1,2.9444389791664403,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.586689344097943,0.0,0.0,1.9459101490553132,2.302585092994046,1.791759469228055,2.5952547069568657,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,11,0.9166666666666666,0.11428571428571388,6.790000000000001,0
1402,1,1,1,9085,1,1,4.948759890378168,1,12,1,1,90,4.9614450499054845,0,0,0,1,0,0,3.091042453358316,0,0.0,1.791759469228055,2.0794415416798357,1.791759469228055,2.7343675094195836,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.6946271807700692,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,10,10,1.0,-0.5999999999999996,9.879999999999999,0
1403,1,17,5,9500,1,1,4.969813299576001,1,38,1,9,7,4.879767018891217,1,0,0,1,0,1,2.9444389791664403,0,0.0,2.0794415416798357,2.1972245773362196,2.0794415416798357,2.649714624089247,0.0,0.0,2.1972245773362196,2.302585092994046,2.1972245773362196,2.7768763920320625,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,15,15,1.0,1.9187499999999993,12.809999999999999,0
1404,1,44,1,9147,1,39,4.875197323201151,22,2,37,2,8,4.875197323201151,0,0,1,0,1,0,3.258096538021482,1,0.0,1.791759469228055,1.9459101490553132,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,2.803360380906535,1.33500106673234,,0,10,0,0.0,0.0,22.36,0
1405,1,15,1,9119,1,1,4.898585790287632,41,1,3,5,8,4.61512051684126,0,0,1,1,1,0,3.091042453358316,1,0.0,1.791759469228055,1.791759469228055,0.0,0.0,0.0,0.0,1.9459101490553132,2.1972245773362196,0.0,0.0,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,11,0,0.0,0.0,9.68,0
1406,1,18,2,9500,1,1,4.867534450455582,1,38,37,5,5,4.787491742782046,1,0,0,1,0,1,2.995732273553991,0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.5909811961794835,0.0,0.0,2.1972245773362196,2.1972245773362196,2.0794415416798357,2.5909811961794835,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,16,14,0.875,0.0,10.46,0
1407,1,1,2,9773,1,1,4.890349128221754,1,38,1,9,9,4.8307108619020225,1,0,0,1,0,0,2.995732273553991,0,0.0,1.9459101490553132,1.9459101490553132,1.791759469228055,2.580216829592325,0.0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.468099531471619,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,1,12,10,0.8333333333333334,-1.3999999999999986,10.46,0
1408,1,17,1,9254,1,1,4.77912349311153,1,11,34,5,0,4.81380905109942,1,0,0,1,0,0,3.1354942159291497,0,0.0,1.9459101490553132,2.3978952727983707,1.6094379124341003,2.4423470353692043,0.0,0.0,1.9459101490553132,2.70805020110221,0.6931471805599453,2.4849066497880004,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,0,12,5,0.4166666666666667,0.5,9.879999999999999,0
1409,1,15,1,9147,1,1,5.017279836814924,1,38,1,9,1,5.017279836814924,0,0,0,1,1,0,2.995732273553991,0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.451005098112319,0.0,0.0,1.791759469228055,2.1972245773362196,1.791759469228055,2.533696813957432,0.0,2.5952547069568657,0.4054651081081644,1.0260415958332743,2,10,10,1.0,1.0,11.11,0
1410,1,39,1,8014,0,19,4.898585790287632,1,37,37,9,5,4.916324614625014,0,0,0,1,0,0,4.07753744390572,0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.0,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,12,0,0.0,0.0,9.68,0
1411,1,16,2,9238,1,1,4.812184355372417,1,19,37,9,7,4.8543712716215905,1,0,0,1,0,1,2.995732273553991,0,0.0,1.9459101490553132,2.1972245773362196,1.6094379124341003,2.505525936990736,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.5649493574615367,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,12,10,0.8333333333333334,0.75,10.46,0
1412,1,43,1,9670,1,1,4.852030263919617,22,37,37,9,9,4.852030263919617,1,0,0,1,1,0,3.1780538303479458,1,1.3862943611198906,2.302585092994046,2.4849066497880004,1.9459101490553132,2.4423470353692043,0.0,1.6094379124341003,2.3978952727983707,2.3978952727983707,2.3978952727983707,2.5416019934645457,0.0,2.341805806147327,-1.6094379124341005,,2,19,16,0.8421052631578947,1.1999999999999993,11.719999999999999,0
1413,1,1,2,9773,1,1,4.812184355372417,1,37,37,9,9,4.851248708584797,1,0,0,1,0,1,2.995732273553991,0,0.0,1.9459101490553132,2.4849066497880004,1.6094379124341003,2.4849066497880004,0.0,0.0,1.9459101490553132,2.4849066497880004,1.3862943611198906,2.538973871058276,0.0,2.341805806147327,-1.6094379124341005,,1,12,7,0.5833333333333334,0.6666666666666661,11.719999999999999,0
1414,1,18,3,9500,1,1,4.882801922586371,1,19,1,4,7,4.855928904335275,1,0,0,1,0,0,2.9444389791664403,0,0.0,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.671188607798052,0.0,0.0,2.1972245773362196,2.1972245773362196,2.1972245773362196,2.7416461505307255,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,15,15,1.0,1.0553571428571438,12.809999999999999,0
1415,1,1,2,9085,1,1,4.875197323201151,1,19,19,90,90,4.812184355372417,0,0,0,1,0,0,3.044522437723423,0,0.0,1.791759469228055,1.9459101490553132,1.791759469228055,2.6100697927420065,0.0,0.0,1.791759469228055,2.1972245773362196,1.6094379124341003,2.5902671654458267,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,10,9,0.9,-0.2666666666666657,9.879999999999999,0
1416,1,17,5,9085,1,1,4.875197323201151,1,19,19,90,7,4.760463070394127,0,0,0,0,0,0,2.9444389791664403,0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.0,0.0,0.0,2.617395832834079,1.547562508716013,,0,12,0,0.0,0.0,18.099999999999998,0
1417,1,17,1,9670,1,1,4.875197323201151,1,3,19,5,5,4.808927023502111,0,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.6855773452501515,0.0,0.0,1.9459101490553132,2.1972245773362196,1.791759469228055,2.681021528714291,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,11,0.9166666666666666,-0.06666666666666643,6.790000000000001,0
1418,1,17,4,9147,1,1,4.812184355372417,1,19,19,5,7,4.765586907393996,1,0,1,1,0,1,2.9444389791664403,0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.533696813957432,0.0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.5494451709255714,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,2,10,10,1.0,0.20000000000000107,9.68,0
1419,1,39,1,9130,1,1,4.74493212836325,1,38,38,9,10,4.795790545596741,0,0,0,1,0,0,3.2188758248682006,0,0.0,1.9459101490553132,2.302585092994046,1.9459101490553132,2.6079667425452273,0.0,0.0,1.9459101490553132,2.3978952727983707,1.791759469228055,2.627081138568543,0.0,2.4932054526026954,0.4700036292457356,1.1052568313867783,0,12,11,0.9166666666666666,0.26190476190476275,9.68,0
1420,1,17,4,9853,1,1,4.969813299576001,1,37,37,9,5,4.8543712716215905,1,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.5494451709255714,0.0,0.0,1.9459101490553132,2.0794415416798357,1.791759469228055,2.517696472610991,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,0,12,10,0.8333333333333334,-0.40000000000000036,10.46,0
1421,1,1,3,9147,1,1,4.852030263919617,1,1,38,5,7,4.824305715904762,1,0,0,1,0,1,2.995732273553991,0,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.533696813957432,0.0,0.0,1.791759469228055,2.4849066497880004,1.3862943611198906,2.614959778036198,0.0,2.341805806147327,-1.6094379124341005,,1,10,8,0.8,1.0666666666666664,11.719999999999999,0
1422,1,17,3,9238,1,1,4.955827057601261,1,19,38,9,7,4.841032509710076,1,0,0,1,0,1,2.995732273553991,0,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.512305623976115,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.5520459526256287,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,12,1.0,0.5,6.790000000000001,0
1423,1,1,1,9254,1,1,4.867534450455582,1,38,38,6,6,4.783316371371566,1,0,0,1,0,0,2.9444389791664403,0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.456735772821304,0.0,0.0,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.5257286443082556,0.0,2.151762203259462,1.2809338454620642,0.2776317365982795,2,12,12,1.0,0.8333333333333339,9.879999999999999,0
1424,1,1,2,9130,1,1,4.948759890378168,1,19,37,9,9,4.871373226762748,1,0,0,1,0,0,2.9444389791664403,0,0.0,1.791759469228055,2.3978952727983707,1.6094379124341003,2.6741486494265287,0.6931471805599453,0.0,1.791759469228055,1.791759469228055,1.791759469228055,2.667228206581955,0.0,2.617395832834079,1.547562508716013,,1,10,9,0.9,-0.09999999999999964,18.099999999999998,1
1425,1,1,1,171,1,1,4.927253685157205,1,19,19,5,5,4.909709375506295,1,0,0,1,0,1,2.995732273553991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,2,0,0,,0.0,10.46,0
1426,1,44,1,9085,1,1,4.948759890378168,1,4,4,2,6,4.948759890378168,0,0,0,1,0,0,3.1354942159291497,0,1.0986122886681098,1.9459101490553132,2.302585092994046,1.9459101490553132,2.662587827025453,0.0,0.6931471805599453,1.9459101490553132,2.302585092994046,1.6094379124341003,2.5257286443082556,0.0,2.7013612129514133,-0.3566749439387324,0.5822156198526637,2,12,10,0.8333333333333334,-1.833333333333334,12.809999999999999,0
1427,1,1,1,9254,1,1,4.969813299576001,1,2,37,1,1,4.8993312245375815,1,0,0,1,0,0,2.995732273553991,0,0.0,1.9459101490553132,2.302585092994046,1.791759469228055,2.667228206581955,0.0,0.0,1.9459101490553132,2.833213344056216,1.0986122886681098,2.6741486494265287,0.0,2.468099531471619,0.8754687373538999,1.007957920399979,1,12,7,0.5833333333333334,0.09999999999999964,10.46,0
1428,3,17,1,9238,1,1,4.9344739331306915,1,37,37,9,9,4.901564199041894,1,0,0,1,0,1,3.091042453358316,0,0.0,1.9459101490553132,2.1972245773362196,1.3862943611198906,2.4159137783010487,0.0,0.0,1.9459101490553132,2.6390573296152584,1.6094379124341003,2.583997552432231,0.0,2.617395832834079,1.547562508716013,,1,12,7,0.5833333333333334,2.0500000000000007,18.099999999999998,0
1429,1,17,1,9773,1,1,4.795790545596741,1,19,38,9,7,4.778282803696737,1,0,0,1,0,1,3.091042453358316,0,0.0,1.9459101490553132,1.9459101490553132,1.791759469228055,2.6390573296152584,0.0,0.0,1.9459101490553132,2.0794415416798357,1.9459101490553132,2.627081138568543,0.0,2.2925347571405443,0.8754687373538999,1.506297153514587,2,12,11,0.9166666666666666,-0.16666666666666607,6.790000000000001,0
